date,description,amount,label,source
2024-08-19,Bacs Letting Agent Rent 222275,1768.43,housing,simulated_bank_transactions_uk
2024-01-09,MASTERCARD SUBSCRIPTION SPOTIFY 493738,6.46,subscriptions,simulated_bank_transactions_uk
2023-08-04,pos purchase currys online purchase,135.14,other,simulated_bank_transactions_uk
2024-07-27,Mortgage Payment Landl,1095.15,housing,simulated_bank_transactions_uk
2023-06-08,online*purchase*boots*misc*expense,146.15,other,simulated_bank_transactions_uk
2024-02-27,Bill Payment O2 28121,208.37,utilities,simulated_bank_transactions_uk
2023-12-07,Contactless*Tesco*Bread,111.27,groceries,simulated_bank_transactions_uk
2023-09-12,online purchase hmrc misc expense 110680,120.93,other,simulated_bank_transactions_uk
2023-04-21,Card Pmt Shell Train Ticket 477919,118.74,transportation,simulated_bank_transactions_uk
2023-08-16,restaurant greggs restaurant,129.21,dining,simulated_bank_transactions_uk
2023-08-22,so bill pmt ee 79,210.52,utilities,simulated_bank_transactions_uk
2023-10-13,Direct/Debit/Ee,117.66,utilities,simulated_bank_transactions_uk
2023-10-13,mastercard/online/purchase/amazon/online/purchase 752413,145.13,other,simulated_bank_transactions_uk
2024-07-03,CARD PMT BOLT FUEL 967648,102.89,transportation,simulated_bank_transactions_uk
2023-09-25,Transport-National-Rail-Uber-Ride,19.96,transportation,simulated_bank_transactions_uk
2023-12-20,utility bill thames water 800929,161.25,utilities,simulated_bank_transactions_uk
2023-04-29,MORTGAGE PAYMENT MORTGAGE,1977.93,housing,simulated_bank_transactions_uk
2023-02-15,Food Delivery Costa Food Delivery 861616,30.94,dining,simulated_bank_transactions_uk
2024-07-05,sto*mortgage*payment*landlord 955667,1895.81,housing,simulated_bank_transactions_uk
2024-11-11,contactless mortgage payment landlord 894140,697.96,housing,simulated_bank_transactions_uk
2023-05-08,CARD-PMT-BP-BUS-PASS,100.52,transportation,simulated_bank_transactions_uk
2023-12-01,Rent Payment Mortgage 83,1533.65,housing,simulated_bank_transactions_uk
2023-05-11,bacs restaurant costa food delivery 83804,46.46,dining,simulated_bank_transactions_uk
2023-06-28,utility-bill-vodafon,113.41,utilities,simulated_bank_transactions_uk
2023-01-01,Direct*Debit*Direct*Debit*Puregym 480027,24.18,subscriptions,simulated_bank_transactions_uk
2024-08-16,bacs card pmt uber bus pass,33.9,transportation,simulated_bank_transactions_uk
2024-11-22,Direct Debit Gym Group 636863,20.46,subscriptions,simulated_bank_transactions_uk
2023-06-23,Pos Direct Debit Thames Water,241.16,utilities,simulated_bank_transactions_uk
2024-09-26,Bacs*Landlord*Rent 383584,1529.4,housing,simulated_bank_transactions_uk
2023-08-29,CARD-PMT-TRAINLINE-UBER-RIDE 958860,123.31,transportation,simulated_bank_transactions_uk
2023-01-26,MORTGAGE PMT LANDLORD,878.78,housing,simulated_bank_transactions_uk
2024-09-17,Pos Sainsburys Bread,147.64,groceries,simulated_bank_transactions_uk
2024-10-06,SO CARD PMT SUPERDRUG ONLINE PURCHASE,69.95,other,simulated_bank_transactions_uk
2024-02-14,pos card pmt gym group,18.44,subscriptions,simulated_bank_transactions_uk
2023-04-20,direct debit bt 123343,31.22,utilities,simulated_bank_transactions_uk
2024-12-13,Pos*Pos*Purchase*Amazon*Misc*Expense 996497,35.17,other,simulated_bank_transactions_uk
2023-05-05,Card Payment Gym Group 985668,13.72,subscriptions,simulated_bank_transactions_uk
2024-11-14,Fps Food Delivery Pret Restaurant 719987,120.81,dining,simulated_bank_transactions_uk
2024-03-29,Subscription Google *services,38.25,subscriptions,simulated_bank_transactions_uk
2024-07-15,DIRECT/DEBIT/CARD/PAYMENT/AMAZON/PRIME 803325,19.94,subscriptions,simulated_bank_transactions_uk
2024-05-01,CARD PAYMENT UBER EATS RESTAURANT 901104,112.32,dining,simulated_bank_transactions_uk
2024-10-14,FOOD DELIVERY MCDONALDS FAST FOOD 376644,113.51,dining,simulated_bank_transactions_uk
2023-10-09,CONTACTLESS FUEL UBER FUEL 7,95.13,transportation,simulated_bank_transactions_uk
2023-08-29,FOOD DELIVERY COSTA RESTAURANT,107.89,dining,simulated_bank_transactions_uk
2024-07-07,Fps Card Payment Bolt Bus Pass 748006,50.0,transportation,simulated_bank_transactions_uk
2024-01-28,POS-SAINSBURYS-BREAD 627410,25.17,groceries,simulated_bank_transactions_uk
2024-02-22,Mastercard Bacs Mortgage Rent,689.92,housing,simulated_bank_transactions_uk
2023-07-31,card pmt uber fuel 766054,64.12,transportation,simulated_bank_transactions_uk
2024-08-21,POS PURCHASE HMRC MISC EXPENSE 873176,60.25,other,simulated_bank_transactions_uk
2024-01-25,rent pmt mortgage 346658,1671.83,housing,simulated_bank_transactions_uk
2023-11-02,Restaurant Starbucks Restaurant 369727,141.58,dining,simulated_bank_transactions_uk
2024-03-05,mastercard card pmt currys misc expense 293099,128.46,other,simulated_bank_transactions_uk
2023-08-14,Card Payment Gym Group 287544,33.0,subscriptions,simulated_bank_transactions_uk
2024-05-12,card restaurant greggs restaurant 664928,43.12,dining,simulated_bank_transactions_uk
2024-11-26,contactless-sainsburys-rice,52.41,groceries,simulated_bank_transactions_uk
2024-04-23,STO*CARD*PAYMENT*EBAY*MISC*EXPENSE 510253,109.45,other,simulated_bank_transactions_uk
2024-11-09,BILL PAYMENT VODAFONE 712444,160.22,utilities,simulated_bank_transactions_uk
2023-05-19,pos-aldi-milk,97.48,groceries,simulated_bank_transactions_uk
2023-09-24,Fps*Pos*Purchase*Boots*Misc*Expense 242288,29.71,other,simulated_bank_transactions_uk
2023-12-01,CARD PMT COSTA FAST FOOD,34.11,dining,simulated_bank_transactions_uk
2024-03-07,fuel bp fuel 994645,43.9,transportation,simulated_bank_transactions_uk
2024-07-06,TRANSPORT SHELL UBER RIDE 415991,72.14,transportation,simulated_bank_transactions_uk
2023-03-12,POS WAITROSE EGGS 204322,35.96,groceries,simulated_bank_transactions_uk
2023-09-11,CARD/POS/PURCHASE/SUPERDRUG/ONLINE/PURCHASE,113.87,other,simulated_bank_transactions_uk
2024-04-29,utility bill e.on 925894,82.48,utilities,simulated_bank_transactions_uk
2024-12-17,mastercard bacs letting agent rent,905.15,housing,simulated_bank_transactions_uk
2024-09-13,fuel-shell-bus-pass 907231,27.67,transportation,simulated_bank_transactions_uk
2023-11-15,bacs rent rent,829.27,housing,simulated_bank_transactions_uk
2023-11-16,Card Pmt Lidl Chicken,6.77,groceries,simulated_bank_transactions_uk
2023-07-23,Fps Card Payment Spotify 382574,18.14,subscriptions,simulated_bank_transactions_uk
2024-10-04,Card-Pmt-Aldi-Chicken 100096,104.52,groceries,simulated_bank_transactions_uk
2024-12-01,Bill Pmt Vodafone,96.35,utilities,simulated_bank_transactions_uk
2023-02-12,Direct Debit Disney+ 984566,24.81,subscriptions,simulated_bank_transactions_uk
2023-03-12,Fuel Bp Fuel,100.24,transportation,simulated_bank_transactions_uk
2024-05-16,CARD/PMT/SPOTIFY 804373,34.74,subscriptions,simulated_bank_transactions_uk
2024-10-12,mastercard pos lidl rice,144.24,groceries,simulated_bank_transactions_uk
2024-03-21,ONLINE/PURCHASE/SUPERDRUG/MISC/EXP,106.97,other,simulated_bank_transactions_uk
2024-05-10,Utility Bill Sky,232.32,utilities,simulated_bank_transactions_uk
2024-08-29,RESTAURANT KFC FAST FOOD 462999,124.38,dining,simulated_bank_transactions_uk
2023-03-30,Card Pmt Bolt Bus Pass 2,128.2,transportation,simulated_bank_transactions_uk
2024-04-20,fuel shell fuel,38.85,transportation,simulated_bank_transactions_uk
2024-05-21,DIRECT DEBIT DISNEY+ 28965,16.77,subscriptions,simulated_bank_transactions_uk
2023-08-06,mastercard online purchase hmrc misc expense,29.73,other,simulated_bank_transactions_uk
2024-09-02,Transport National Rail Bus Pass 740808,53.03,transportation,simulated_bank_transactions_uk
2023-07-15,Rent Payment Rent,1323.28,housing,simulated_bank_transactions_uk
2024-05-15,CARD PAYMENT SAINSBURYS BREAD,108.85,groceries,simulated_bank_transactions_uk
2024-05-17,direct debit spotify 2640,27.61,subscriptions,simulated_bank_transactions_uk
2023-08-15,mastercard food delivery kfc restaurant,16.68,dining,simulated_bank_transactions_uk
2024-11-10,food delivery just eat food delivery,38.77,dining,simulated_bank_transactions_uk
2024-03-11,Direct Debit Netflix,23.58,subscriptions,simulated_bank_transactions_uk
2023-11-10,rent payment letting agent,1235.24,housing,simulated_bank_transactions_uk
2023-07-17,FUEL ESSO TRAIN TICKET 308696,20.74,transportation,simulated_bank_transactions_uk
2024-12-07,transport uber uber ride,112.2,transportation,simulated_bank_transactions_uk
2024-08-26,BILL PMT SCOTTISHPOWER 839171,136.52,utilities,simulated_bank_transactions_uk
2023-07-18,online purchase hmrc misc expense 522691,147.14,other,simulated_bank_transactions_uk
2023-11-06,Sto-Transport-Bolt-Train-Ticket 84958,56.05,transportation,simulated_bank_transactions_uk
2023-10-08,card pmt aldi vegetables 45412,81.52,groceries,simulated_bank_transactions_uk
2024-12-15,Contactless Waitrose Milk 669480,84.34,groceries,simulated_bank_transactions_uk
2023-10-19,UTILITY BILL EE,32.7,utilities,simulated_bank_transactions_uk
2023-07-08,Card/Pmt/Nando's/Fast/Food 995913,67.75,dining,simulated_bank_transactions_uk
2024-05-04,pos iceland eggs 119,141.34,groceries,simulated_bank_transactions_uk
2023-03-17,CONTACTLESS ICELAND MILK,61.9,groceries,simulated_bank_transactions_uk
2024-07-30,Card Card Pmt Apple.com/bill,10.31,subscriptions,simulated_bank_transactions_uk
2023-05-02,Fuel Trainline Uber Ride 315527,149.11,transportation,simulated_bank_transactions_uk
2023-08-20,Pos*Direct*Debit*Disney+ 581933,32.68,subscriptions,simulated_bank_transactions_uk
2024-03-29,ONLINE*PURCHASE*NHS*MISC*EXPENSE 807527,69.23,other,simulated_bank_transactions_uk
2024-09-27,transport trainline fuel 921607,47.89,transportation,simulated_bank_transactions_uk
2023-04-12,Pos Asda Chicken 319897,144.14,groceries,simulated_bank_transactions_uk
2023-09-28,Online Purchase Superdrug Online Purchase,94.95,other,simulated_bank_transactions_uk
2023-03-18,RENT PMT LETTING AGENT 609851,843.34,housing,simulated_bank_transactions_uk
2024-04-26,utility bill sky 48670,181.66,utilities,simulated_bank_transactions_uk
2024-12-24,fuel bolt uber ride 658629,37.03,transportation,simulated_bank_transactions_uk
2023-08-28,Card Payment Bolt Fuel 166759,13.46,transportation,simulated_bank_transactions_uk
2024-07-11,CARD PAYMENT ESSO TRAIN TICKET 903590,65.5,transportation,simulated_bank_transactions_uk
2023-03-15,DIRECT DEBIT VODAFONE 260961,211.86,utilities,simulated_bank_transactions_uk
2024-09-01,card pmt tesco bread,119.52,groceries,simulated_bank_transactions_uk
2023-11-08,rent payment letting agent 25302,1256.18,housing,simulated_bank_transactions_uk
2024-05-20,BACS MORTGAGE RENT 519934,1300.66,housing,simulated_bank_transactions_uk
2024-03-18,restaurant deliveroo restaurant,90.91,dining,simulated_bank_transactions_uk
2023-08-23,SO RENT PMT LETTING AGENT 529750,636.21,housing,simulated_bank_transactions_uk
2023-10-03,mastercard bacs letting agent rent 985558,1541.19,housing,simulated_bank_transactions_uk
2024-06-15,SUBSCRIPTION-DISNEY+,11.13,subscriptions,simulated_bank_transactions_uk
2024-08-22,Bacs-Landlord-Rent 532958,854.08,housing,simulated_bank_transactions_uk
2023-04-04,RESTAURANT JUST EAT FOOD DELIVERY,122.69,dining,simulated_bank_transactions_uk
2023-11-25,Food Delivery Pret Fast Food 239596,63.03,dining,simulated_bank_transactions_uk
2024-12-11,POS RENT PMT MORTGAGE 20857,1061.73,housing,simulated_bank_transactions_uk
2024-02-15,card pmt starbucks fast food,100.4,dining,simulated_bank_transactions_uk
2023-11-19,online purchase amazon online purchase 396129,69.86,other,simulated_bank_transactions_uk
2024-02-18,Card Pmt National Rail Bus Pass 843690,20.04,transportation,simulated_bank_transactions_uk
2024-07-09,CARD PAYMENT NHS ONLINE PURCHASE,99.68,other,simulated_bank_transactions_uk
2024-06-14,food delivery kfc fast food,10.97,dining,simulated_bank_transactions_uk
2023-02-22,fuel/trainline/fuel 302602,94.94,transportation,simulated_bank_transactions_uk
2024-03-24,Bill-Pmt-Octopus-Energy,234.09,utilities,simulated_bank_transactions_uk
2024-09-15,SO RENT PAYMENT LANDLORD 753204,1962.41,housing,simulated_bank_transactions_uk
2023-11-15,Card Payment Argos Online Purchase 210144,107.34,other,simulated_bank_transactions_uk
2023-04-27,Direct/Debit/Apple.com/bill 759243,8.26,subscriptions,simulated_bank_transactions_uk
2023-06-07,CARD PMT PRET RESTAURANT,98.21,dining,simulated_bank_transactions_uk
2024-12-23,CARD PMT DELIVEROO FOOD DELIVERY 352317,45.9,dining,simulated_bank_transactions_uk
2024-04-28,Transport*Esso*Fuel 754504,125.7,transportation,simulated_bank_transactions_uk
2024-09-05,Bacs Bill Payment Severn Trent 702765,114.39,utilities,simulated_bank_transactions_uk
2023-10-10,DIRECT DEBIT DISNEY+ 280963,35.24,subscriptions,simulated_bank_transactions_uk
2024-06-03,online purchase boots misc expense 168475,52.96,other,simulated_bank_transactions_uk
2023-11-02,Fuel Bolt Uber Ride 141057,44.58,transportation,simulated_bank_transactions_uk
2024-04-02,online purchase nhs misc expense 697353,130.19,other,simulated_bank_transactions_uk
2024-07-10,card payment amazon prime,24.32,subscriptions,simulated_bank_transactions_uk
2023-07-13,FOOD*DELIVERY*JUST*EAT*FAST*FOOD 216379,140.13,dining,simulated_bank_transactions_uk
2024-02-25,rent pmt mortgage 61541,926.99,housing,simulated_bank_transactions_uk
2024-12-23,Contactless Aldi Eggs 48489,112.47,groceries,simulated_bank_transactions_uk
2024-11-10,ONLINE PURCHASE EBAY MISC EXPENSE 429728,59.75,other,simulated_bank_transactions_uk
2023-02-07,Online Purchase Argos Online Purchase,75.81,other,simulated_bank_transactions_uk
2024-03-26,utility*bill*octopus*energy 764214,222.32,utilities,simulated_bank_transactions_uk
2023-01-16,Pos Tesco Chicken 241820,136.83,groceries,simulated_bank_transactions_uk
2023-06-08,MASTERCARD RENT PMT LETTING AGENT 982716,1516.69,housing,simulated_bank_transactions_uk
2023-09-29,STO POS TESCO RICE,117.88,groceries,simulated_bank_transactions_uk
2023-12-03,Pos Card Pmt Tfl Fuel 304314,98.53,transportation,simulated_bank_transactions_uk
2024-10-03,Card Online Purchase Superdrug Misc Expense,143.26,other,simulated_bank_transactions_uk
2023-03-12,BACS*LANDLORD*RENT,650.26,housing,simulated_bank_transactions_uk
2024-03-20,BILL PAYMENT VODAFONE 237290,194.29,utilities,simulated_bank_transactions_uk
2023-04-13,Card Payment Asda Vegetables 255655,106.47,groceries,simulated_bank_transactions_uk
2023-01-30,Food/Delivery/Costa/Restaurant 396489,105.02,dining,simulated_bank_transactions_uk
2023-10-28,pos tesco eggs 220036,120.03,groceries,simulated_bank_transactions_uk
2023-09-08,Pos*Card*Payment*Shell*Bus*Pass,66.31,transportation,simulated_bank_transactions_uk
2023-06-24,Direct Debit Amazon Prime 377710,32.74,subscriptions,simulated_bank_transactions_uk
2024-11-30,Utility Bill Severn Trent,114.16,utilities,simulated_bank_transactions_uk
2024-04-17,bill/pmt/scottishpower 581189,61.49,utilities,simulated_bank_transactions_uk
2024-04-21,pos mortgage payment mortgage 687406,1533.58,housing,simulated_bank_transactions_uk
2023-12-20,Card Pmt Shell Train Ticket 834592,13.86,transportation,simulated_bank_transactions_uk
2023-09-14,So Card Pmt Disney+ 880827,19.85,subscriptions,simulated_bank_transactions_uk
2024-01-29,POS/CARD/PMT/PRET/FAST/FOOD,32.28,dining,simulated_bank_transactions_uk
2024-01-26,so-online-purchase-nhs-misc-expens,18.68,other,simulated_bank_transactions_uk
2023-10-30,subscription-gym-group,39.74,subscriptions,simulated_bank_transactions_uk
2023-01-09,pos/morrisons/vegetables 869286,61.18,groceries,simulated_bank_transactions_uk
2024-09-12,subscription netflix,39.08,subscriptions,simulated_bank_transactions_uk
2023-08-24,Bacs Mortgage Rent 946053,1864.11,housing,simulated_bank_transactions_uk
2023-09-14,Direct Debit Puregym 892737,11.65,subscriptions,simulated_bank_transactions_uk
2024-10-23,Bacs Landlord Rent 171341,1864.77,housing,simulated_bank_transactions_uk
2023-02-04,Contactless Morrisons Eggs 83237,118.93,groceries,simulated_bank_transactions_uk
2023-10-30,Subscription*Google**services,8.15,subscriptions,simulated_bank_transactions_uk
2023-05-16,So Card Pmt Bolt Fuel 693764,28.82,transportation,simulated_bank_transactions_uk
2023-10-07,card card payment boots misc expense 409548,81.04,other,simulated_bank_transactions_uk
2024-05-08,card payment ebay online purchase 92537,40.77,other,simulated_bank_transactions_uk
2023-12-13,mastercard-online-purchase-nhs-misc-ex,112.74,other,simulated_bank_transactions_uk
2023-03-19,CARD PAYMENT HMRC ONLINE PURCHASE 316759,71.84,other,simulated_bank_transactions_uk
2024-02-11,direct debit e.on 264926,189.33,utilities,simulated_bank_transactions_uk
2024-02-09,ONLINE*PURCHASE*NHS*MISC*EXPENSE 651318,16.27,other,simulated_bank_transactions_uk
2024-04-10,Card Pmt Waitrose Eggs 316029,81.88,groceries,simulated_bank_transactions_uk
2024-10-15,Bacs*Card*Pmt*Uber*Bus*Pass,88.93,transportation,simulated_bank_transactions_uk
2024-04-27,card/pmt/shell/uber/ride 573133,102.2,transportation,simulated_bank_transactions_uk
2024-07-28,CONTACTLESS TESCO,132.98,groceries,simulated_bank_transactions_uk
2024-10-12,CONTACTLESS FUEL BP TRAIN TICKET,98.2,transportation,simulated_bank_transactions_uk
2023-11-06,pos purchase ebay misc expense,136.68,other,simulated_bank_transactions_uk
2023-02-08,Pos Mortgage Payment Rent 47448,663.49,housing,simulated_bank_transactions_uk
2023-08-29,MASTERCARD CARD PMT BP FUEL 609717,20.07,transportation,simulated_bank_transactions_uk
2024-12-14,Direct Debit Amazon Prime 362724,17.99,subscriptions,simulated_bank_transactions_uk
2024-02-29,Subscription/Puregym 360731,30.43,subscriptions,simulated_bank_transactions_uk
2023-10-14,BACS LANDLORD RENT 71437,1461.91,housing,simulated_bank_transactions_uk
2024-03-30,Pos/Sainsburys/Vegetables 579719,57.47,groceries,simulated_bank_transactions_uk
2023-04-12,Bacs*Restaurant*Just*Eat*Restaurant 774207,128.75,dining,simulated_bank_transactions_uk
2024-01-03,Mortgage Pmt Landlord 839338,1968.98,housing,simulated_bank_transactions_uk
2023-05-06,MASTERCARD CARD PMT ASDA RICE 671153,43.55,groceries,simulated_bank_transactions_uk
2023-08-06,online purchase hmrc misc expense 854266,16.48,other,simulated_bank_transactions_uk
2023-05-09,bacs letting agent rent 728120,1066.91,housing,simulated_bank_transactions_uk
2024-07-21,pos purchase hmrc online purchase 964810,13.09,other,simulated_bank_transactions_uk
2023-06-01,UTILITY*BILL*E.ON 908565,81.26,utilities,simulated_bank_transactions_uk
2023-05-29,Bacs Pos Purchase Amazon Online Purchase 718956,43.76,other,simulated_bank_transactions_uk
2023-01-27,Visa Bill Payment O2 564723,54.18,utilities,simulated_bank_transactions_uk
2024-08-25,UTILITY-BILL-O2,203.45,utilities,simulated_bank_transactions_uk
2023-02-23,FUEL ESSO UBER RIDE,28.61,transportation,simulated_bank_transactions_uk
2024-05-02,Bill Pmt British Gas,194.05,utilities,simulated_bank_transactions_uk
2023-04-22,Card Pmt Kfc Fast Food 823974,78.45,dining,simulated_bank_transactions_uk
2024-09-21,card-pmt-kfc-food-delivery 281329,35.57,dining,simulated_bank_transactions_uk
2024-11-05,Pos Sainsburys Vegetables 909149,118.13,groceries,simulated_bank_transactions_uk
2023-03-04,Card Pmt Disney+ 606474,38.74,subscriptions,simulated_bank_transactions_uk
2023-04-21,mastercard restaurant starbucks fast food 920933,65.66,dining,simulated_bank_transactions_uk
2023-03-17,Restaurant*Deliveroo*Food*Delivery 732160,136.73,dining,simulated_bank_transactions_uk
2023-03-09,Bacs Contactless Sainsburys Eggs 298368,92.42,groceries,simulated_bank_transactions_uk
2024-12-30,Direct Debit Bt 657596,158.78,utilities,simulated_bank_transactions_uk
2024-06-27,TRANSPORT ESSO FUEL,149.21,transportation,simulated_bank_transactions_uk
2024-03-16,CONTACTLESS FUEL NATIONAL RAIL FUEL 697787,77.32,transportation,simulated_bank_transactions_uk
2024-11-01,Pos Asda Vegetables 96629,19.82,groceries,simulated_bank_transactions_uk
2024-02-28,STO RENT PMT RENT 730386,1843.33,housing,simulated_bank_transactions_uk
2023-04-08,CARD PAYMENT TRAINLINE FUEL 386416,61.61,transportation,simulated_bank_transactions_uk
2023-09-19,Card Payment National Rail Fuel 173088,48.94,transportation,simulated_bank_transactions_uk
2024-04-30,Fuel Uber Train Ticket 941145,103.96,transportation,simulated_bank_transactions_uk
2023-04-06,contactless sainsburys milk 676933,125.27,groceries,simulated_bank_transactions_uk
